ORIGEM;EMPRESA;TITULO;PEDIDO;COD_FORNECEDOR;FORNECEDOR;COMPRADOR;DATA_EMISSAO;DATA_PREV_ENTREGA;PRAZO_PAGAMENTO_DIAS;PARCELA;DATA_VENCIMENTO;STATUS_PEDIDO;VALOR_PROJETADO
1-TITULO_REAL;11;186280/1-1;;6394;ERVATEIRA SEIVA PURA LTDA;NIDAL;09/06/2026;;30;1;09/07/2026;FATURADO;4962
1-TITULO_REAL;14;481239/3-1;;3589;EVERTON RICARDO BIEHL SOTT & CIA LTDA.;WERTER;11/06/2026;;28;1;09/07/2026;FATURADO;680
1-TITULO_REAL;8;481235/3-1;;3589;EVERTON RICARDO BIEHL SOTT & CIA LTDA.;WERTER;11/06/2026;;28;1;09/07/2026;FATURADO;418,6
1-TITULO_REAL;6;481237/3-1;;3589;EVERTON RICARDO BIEHL SOTT & CIA LTDA.;WERTER;11/06/2026;;28;1;09/07/2026;FATURADO;796
1-TITULO_REAL;14;481238/3-1;;3589;EVERTON RICARDO BIEHL SOTT & CIA LTDA.;SANDRO;11/06/2026;;28;1;09/07/2026;FATURADO;2587,35
1-TITULO_REAL;8;481234/3-1;;3589;EVERTON RICARDO BIEHL SOTT & CIA LTDA.;SANDRO;11/06/2026;;28;1;09/07/2026;FATURADO;2087,6
1-TITULO_REAL;6;481236/3-1;;3589;EVERTON RICARDO BIEHL SOTT & CIA LTDA.;SANDRO;11/06/2026;;28;1;09/07/2026;FATURADO;1608,35
1-TITULO_REAL;15;665778/1-1;;3528;FABIANO ZAFFALON E CIA.;NIDAL;11/06/2026;;28;1;09/07/2026;FATURADO;14276,62
1-TITULO_REAL;13;773164/5-1;;7206;FRIGELAR COM E IND LTDA;MODELO;09/06/2026;;30;1;09/07/2026;FATURADO;1096,63
1-TITULO_REAL;3;250618/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;10/04/2026;;90;3;09/07/2026;FATURADO;1458,83
1-TITULO_REAL;3;250618/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;10/04/2026;;90;3;09/07/2026;FATURADO;1458,83
1-TITULO_REAL;7;250614/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;10/04/2026;;90;3;09/07/2026;FATURADO;380,83
1-TITULO_REAL;7;250614/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;10/04/2026;;90;3;09/07/2026;FATURADO;380,83
1-TITULO_REAL;2;250655/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;10/04/2026;;90;3;09/07/2026;FATURADO;1112,29
1-TITULO_REAL;2;250655/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;10/04/2026;;90;3;09/07/2026;FATURADO;1112,29
1-TITULO_REAL;8;250613/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;10/04/2026;;90;3;09/07/2026;FATURADO;400,03
1-TITULO_REAL;8;250613/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;10/04/2026;;90;3;09/07/2026;FATURADO;400,03
1-TITULO_REAL;5;250616/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;10/04/2026;;90;3;09/07/2026;FATURADO;398,1
1-TITULO_REAL;5;250616/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;10/04/2026;;90;3;09/07/2026;FATURADO;398,1
1-TITULO_REAL;6;250615/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;10/04/2026;;90;3;09/07/2026;FATURADO;416,15
1-TITULO_REAL;6;250615/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;10/04/2026;;90;3;09/07/2026;FATURADO;416,15
1-TITULO_REAL;18;250662/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;10/04/2026;;90;3;09/07/2026;FATURADO;802,77
1-TITULO_REAL;18;250662/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;10/04/2026;;90;3;09/07/2026;FATURADO;802,77
1-TITULO_REAL;13;250610/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;10/04/2026;;90;3;09/07/2026;FATURADO;536,51
1-TITULO_REAL;13;250610/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;10/04/2026;;90;3;09/07/2026;FATURADO;536,51
1-TITULO_REAL;14;250611/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;10/04/2026;;90;3;09/07/2026;FATURADO;639,3
1-TITULO_REAL;14;250611/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;10/04/2026;;90;3;09/07/2026;FATURADO;639,3
1-TITULO_REAL;15;250619/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;10/04/2026;;90;3;09/07/2026;FATURADO;5414,25
1-TITULO_REAL;15;250619/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;10/04/2026;;90;3;09/07/2026;FATURADO;5414,25
1-TITULO_REAL;11;250612/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;10/04/2026;;90;3;09/07/2026;FATURADO;519,3
1-TITULO_REAL;11;250612/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;10/04/2026;;90;3;09/07/2026;FATURADO;519,3
1-TITULO_REAL;17;250620/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;10/04/2026;;90;3;09/07/2026;FATURADO;791,95
1-TITULO_REAL;17;250620/4-3;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;10/04/2026;;90;3;09/07/2026;FATURADO;791,95
1-TITULO_REAL;3;250618/4-1;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;10/04/2026;;90;1;09/07/2026;FATURADO;0
1-TITULO_REAL;3;250618/4-1;;9079;HIPERSUL PRODUTOS DE LIMPEZA LTDA;LAURINDO;10/04/2026;;90;1;09/07/2026;FATURADO;0
1-TITULO_REAL;18;11499/1-1;;17023;INDUSTRIA E COMERCIO DE ERVA MATE SAO GABRIEL;NIDAL;11/06/2026;;28;1;09/07/2026;FATURADO;2613
1-TITULO_REAL;18;820436/2-1;;21827;INDUSTRIA E COMERCIO DE LATICINIOS PEREIRA LTDA;SANDRO;11/06/2026;;28;1;09/07/2026;FATURADO;232
1-TITULO_REAL;6;820429/2-1;;21827;INDUSTRIA E COMERCIO DE LATICINIOS PEREIRA LTDA;SANDRO;11/06/2026;;28;1;09/07/2026;FATURADO;363,52
1-TITULO_REAL;13;820434/2-1;;21827;INDUSTRIA E COMERCIO DE LATICINIOS PEREIRA LTDA;SANDRO;11/06/2026;;28;1;09/07/2026;FATURADO;312,32
1-TITULO_REAL;17;820435/2-1;;21827;INDUSTRIA E COMERCIO DE LATICINIOS PEREIRA LTDA;SANDRO;11/06/2026;;28;1;09/07/2026;FATURADO;773,24
1-TITULO_REAL;12;820433/2-1;;21827;INDUSTRIA E COMERCIO DE LATICINIOS PEREIRA LTDA;SANDRO;11/06/2026;;28;1;09/07/2026;FATURADO;232,24
1-TITULO_REAL;7;820430/2-1;;21827;INDUSTRIA E COMERCIO DE LATICINIOS PEREIRA LTDA;SANDRO;11/06/2026;;28;1;09/07/2026;FATURADO;550,96
1-TITULO_REAL;8;820431/2-1;;21827;INDUSTRIA E COMERCIO DE LATICINIOS PEREIRA LTDA;SANDRO;11/06/2026;;28;1;09/07/2026;FATURADO;200,16
1-TITULO_REAL;3;820426/2-1;;21827;INDUSTRIA E COMERCIO DE LATICINIOS PEREIRA LTDA;SANDRO;11/06/2026;;28;1;09/07/2026;FATURADO;283,2
1-TITULO_REAL;2;820425/2-1;;21827;INDUSTRIA E COMERCIO DE LATICINIOS PEREIRA LTDA;SANDRO;11/06/2026;;28;1;09/07/2026;FATURADO;261,2
1-TITULO_REAL;4;820427/2-1;;21827;INDUSTRIA E COMERCIO DE LATICINIOS PEREIRA LTDA;SANDRO;11/06/2026;;28;1;09/07/2026;FATURADO;213,08
1-TITULO_REAL;11;820432/2-1;;21827;INDUSTRIA E COMERCIO DE LATICINIOS PEREIRA LTDA;SANDRO;11/06/2026;;28;1;09/07/2026;FATURADO;270,92
1-TITULO_REAL;1;820424/2-1;;21827;INDUSTRIA E COMERCIO DE LATICINIOS PEREIRA LTDA;SANDRO;11/06/2026;;28;1;09/07/2026;FATURADO;265,68
1-TITULO_REAL;5;820428/2-1;;21827;INDUSTRIA E COMERCIO DE LATICINIOS PEREIRA LTDA;SANDRO;11/06/2026;;28;1;09/07/2026;FATURADO;295,4
1-TITULO_REAL;3;236772/1-1;;6539;INDUSTRIA E COMERCIO DE MASSAS DITALIA;SANDRO;11/06/2026;;28;1;09/07/2026;FATURADO;2872,9
1-TITULO_REAL;15;4218768/1-1;;9379;LACTALIS BRASIL COM IMP EXP LTDA;WERTER;11/06/2026;;28;1;09/07/2026;FATURADO;22714,8
1-TITULO_REAL;15;2024778/8-1;;6666;LACTICINIOS TIROL;SANDRO;18/06/2026;;21;1;09/07/2026;FATURADO;104040
1-TITULO_REAL;6;200620005/700-1;;2957;LUIZ EDUARDO DE SOUZA DOS SANTOS;LAURINDO;24/06/2026;;15;1;09/07/2026;FATURADO;4725,2
1-TITULO_REAL;15;115154/1-1;;11292;MACROPLASTIC IND E COM DE EMBALAGENS LTD;LAURINDO;11/06/2026;;28;1;09/07/2026;FATURADO;11598,93
1-TITULO_REAL;12;1041965/0-1;;10511;MARQUESPAN ALIMENTOS LTDA;LAURINDO;15/06/2026;;24;1;09/07/2026;FATURADO;11429,29
1-TITULO_REAL;8;3365685/1-1;;15134;NESTLE BRASIL LTDA;WERTER;11/06/2026;;28;1;09/07/2026;FATURADO;768,6
1-TITULO_REAL;8;3365686/1-1;;15134;NESTLE BRASIL LTDA;WERTER;11/06/2026;;28;1;09/07/2026;FATURADO;768,6
1-TITULO_REAL;50;3365661/1-1;;15134;NESTLE BRASIL LTDA;WERTER;11/06/2026;;28;1;09/07/2026;FATURADO;650,04
1-TITULO_REAL;50;3365659/1-1;;15134;NESTLE BRASIL LTDA;WERTER;11/06/2026;;28;1;09/07/2026;FATURADO;563,58
1-TITULO_REAL;15;3366459/1-1;;15134;NESTLE BRASIL LTDA;WERTER;11/06/2026;;28;1;09/07/2026;FATURADO;12809,93
1-TITULO_REAL;21;3365958/1-1;;15134;NESTLE BRASIL LTDA;WERTER;11/06/2026;;28;1;09/07/2026;FATURADO;541,07
1-TITULO_REAL;21;3365769/1-1;;15134;NESTLE BRASIL LTDA;WERTER;11/06/2026;;28;1;09/07/2026;FATURADO;541,07
1-TITULO_REAL;15;3365876/1-1;;15134;NESTLE BRASIL LTDA;WERTER;11/06/2026;;28;1;09/07/2026;FATURADO;446,62
1-TITULO_REAL;15;3365674/1-1;;15134;NESTLE BRASIL LTDA;WERTER;11/06/2026;;28;1;09/07/2026;FATURADO;3789,69
1-TITULO_REAL;15;3365672/1-1;;15134;NESTLE BRASIL LTDA;WERTER;11/06/2026;;28;1;09/07/2026;FATURADO;11256,5
1-TITULO_REAL;14;182116/1-1;;16654;NOP IND E COM DE ALIMENTOS LTDA EPP;SANDRO;08/06/2026;;31;1;09/07/2026;FATURADO;1203,95
1-TITULO_REAL;13;182148/1-1;;16654;NOP IND E COM DE ALIMENTOS LTDA EPP;SANDRO;09/06/2026;;30;1;09/07/2026;FATURADO;786,77
1-TITULO_REAL;4;182119/1-1;;16654;NOP IND E COM DE ALIMENTOS LTDA EPP;SANDRO;08/06/2026;;31;1;09/07/2026;FATURADO;2089,5
1-TITULO_REAL;3;182117/1-1;;16654;NOP IND E COM DE ALIMENTOS LTDA EPP;SANDRO;08/06/2026;;31;1;09/07/2026;FATURADO;2799,2
1-TITULO_REAL;11;1784/8-1;;16654;NOP IND E COM DE ALIMENTOS LTDA EPP;SANDRO;11/06/2026;;28;1;09/07/2026;FATURADO;1112,65
1-TITULO_REAL;2;182118/1-1;;16654;NOP IND E COM DE ALIMENTOS LTDA EPP;SANDRO;08/06/2026;;31;1;09/07/2026;FATURADO;1465,45
1-TITULO_REAL;5;205308/1-1;;10124;PEPSICO DO BRASIL LTDA;WERTER;18/06/2026;;21;1;09/07/2026;FATURADO;6880,24
1-TITULO_REAL;8;205309/1-1;;10124;PEPSICO DO BRASIL LTDA;WERTER;18/06/2026;;21;1;09/07/2026;FATURADO;11092,06
1-TITULO_REAL;14;205310/1-1;;10124;PEPSICO DO BRASIL LTDA;WERTER;18/06/2026;;21;1;09/07/2026;FATURADO;15054,19
1-TITULO_REAL;15;2456438/1-1;;15318;PODAL IND E COM DE ALIMENTOS LTDA;BATISTA;30/05/2026;;40;1;09/07/2026;FATURADO;5067,6
1-TITULO_REAL;15;2456437/1-1;;15318;PODAL IND E COM DE ALIMENTOS LTDA;WERTER;30/05/2026;;40;1;09/07/2026;FATURADO;3282
1-TITULO_REAL;11;67101886/700-1;;4383;POMAR POLO SUL FRUTAS LTDA;LAURINDO;09/06/2026;;30;1;09/07/2026;FATURADO;826,31
1-TITULO_REAL;11;67072591/700-1;;4383;POMAR POLO SUL FRUTAS LTDA;LAURINDO;09/06/2026;;30;1;09/07/2026;FATURADO;491,85
1-TITULO_REAL;4;66958011/700-1;;4383;POMAR POLO SUL FRUTAS LTDA;LAURINDO;09/06/2026;;30;1;09/07/2026;FATURADO;393,48
1-TITULO_REAL;4;67072430/700-1;;4383;POMAR POLO SUL FRUTAS LTDA;LAURINDO;09/06/2026;;30;1;09/07/2026;FATURADO;491,85
1-TITULO_REAL;4;67101767/700-1;;4383;POMAR POLO SUL FRUTAS LTDA;LAURINDO;09/06/2026;;30;1;09/07/2026;FATURADO;826,31
1-TITULO_REAL;12;67336137/700-1;;4383;POMAR POLO SUL FRUTAS LTDA;LAURINDO;09/06/2026;;30;1;09/07/2026;FATURADO;590,22
1-TITULO_REAL;4;67149219/700-1;;4383;POMAR POLO SUL FRUTAS LTDA;LAURINDO;09/06/2026;;30;1;09/07/2026;FATURADO;619,73
1-TITULO_REAL;15;91416/1-1;;9211;REFINARIA DE SAL GARCA LTDA;WERTER;25/05/2026;;45;1;09/07/2026;FATURADO;22664,4
1-TITULO_REAL;15;68930/1-5;;6169;THERMO PRINT ETIQUETAS E ROTULOS EIRELI;LAURINDO;30/04/2026;;70;5;09/07/2026;FATURADO;24011,56
2-PROJECAO_PEDIDO;18;;72498;17023;INDUSTRIA E COMERCIO DE ERVA MATE SAO GABRIEL;NIDAL;27/05/2026;11/06/2026;28;1;09/07/2026;PENDENTE INTEGRAL;4250
2-PROJECAO_PEDIDO;4;;79496;12126;SEMALO IND E COM DE ALIM LTDA;WERTER;11/06/2026;11/06/2026;28;1;09/07/2026;PENDENTE INTEGRAL;544,2
1-TITULO_REAL;2;782258/0-1;;11278;ALIBEM COML ALIMENTOS LTDA;LAURINDO;12/06/2026;;28;1;10/07/2026;FATURADO;24400
1-TITULO_REAL;15;896952/1-1;;6560;ANTONIAZZI & CIA LTDA;NIDAL;19/06/2026;;21;1;10/07/2026;FATURADO;48330
1-TITULO_REAL;15;2817/6-1;;21155;BAKLIZI VAREJO E ATACADO E HORTI LTDA;LAURINDO;10/06/2026;;30;1;10/07/2026;FATURADO;39900
1-TITULO_REAL;15;342779/1-2;;14468;BERTOLINI INDUSTRIA QUIMICA LTDA;BATISTA;12/06/2026;;28;2;10/07/2026;FATURADO;2024,53
1-TITULO_REAL;5;6481733/1-1;;12167;BRF S.A;SANDRO;12/06/2026;;28;1;10/07/2026;FATURADO;357,2
1-TITULO_REAL;11;6481746/1-1;;12167;BRF S.A;SANDRO;12/06/2026;;28;1;10/07/2026;FATURADO;3095,04
1-TITULO_REAL;5;6481731/1-1;;12167;BRF S.A;SANDRO;12/06/2026;;28;1;10/07/2026;FATURADO;1922,27
1-TITULO_REAL;3;6481699/1-1;;12167;BRF S.A;SANDRO;12/06/2026;;28;1;10/07/2026;FATURADO;1193,43
1-TITULO_REAL;3;6481696/1-1;;12167;BRF S.A;SANDRO;12/06/2026;;28;1;10/07/2026;FATURADO;10176,33
1-TITULO_REAL;2;6481742/1-1;;12167;BRF S.A;SANDRO;12/06/2026;;28;1;10/07/2026;FATURADO;3083,74
1-TITULO_REAL;2;6481743/1-1;;12167;BRF S.A;SANDRO;12/06/2026;;28;1;10/07/2026;FATURADO;1233,79
1-TITULO_REAL;6;6481717/1-1;;12167;BRF S.A;SANDRO;12/06/2026;;28;1;10/07/2026;FATURADO;2326,2
1-TITULO_REAL;7;6481728/1-1;;12167;BRF S.A;SANDRO;12/06/2026;;28;1;10/07/2026;FATURADO;1584,27
1-TITULO_REAL;3;6481693/1-1;;12167;BRF S.A;SANDRO;12/06/2026;;28;1;10/07/2026;FATURADO;193
1-TITULO_REAL;3;6481694/1-1;;12167;BRF S.A;SANDRO;12/06/2026;;28;1;10/07/2026;FATURADO;88,13
1-TITULO_REAL;8;6481682/1-1;;12167;BRF S.A;SANDRO;12/06/2026;;28;1;10/07/2026;FATURADO;1500,96
1-TITULO_REAL;8;6481680/1-1;;12167;BRF S.A;SANDRO;12/06/2026;;28;1;10/07/2026;FATURADO;224,16
1-TITULO_REAL;14;6481684/1-1;;12167;BRF S.A;SANDRO;12/06/2026;;28;1;10/07/2026;FATURADO;1389,2
1-TITULO_REAL;4;6481688/1-1;;12167;BRF S.A;SANDRO;12/06/2026;;28;1;10/07/2026;FATURADO;4238,31
1-TITULO_REAL;6;6481715/1-1;;12167;BRF S.A;SANDRO;12/06/2026;;28;1;10/07/2026;FATURADO;224,16
1-TITULO_REAL;4;6481686/1-1;;12167;BRF S.A;SANDRO;12/06/2026;;28;1;10/07/2026;FATURADO;756,89
1-TITULO_REAL;3;136844/1-1;;9543;CARGNELUTTI COM DE GAS LTDA;MODELO;26/05/2026;;45;1;10/07/2026;FATURADO;220
1-TITULO_REAL;5;136828/1-1;;9543;CARGNELUTTI COM DE GAS LTDA;NICOLAS;26/05/2026;;45;1;10/07/2026;FATURADO;6075
1-TITULO_REAL;7;136829/1-1;;9543;CARGNELUTTI COM DE GAS LTDA;NICOLAS;26/05/2026;;45;1;10/07/2026;FATURADO;6075
1-TITULO_REAL;13;1288128/1-1;;5598;COOP. SUINOC. ENCANTADO LTDA;SANDRO;19/06/2026;;21;1;10/07/2026;FATURADO;514,3
1-TITULO_REAL;14;1288129/1-1;;5598;COOP. SUINOC. ENCANTADO LTDA;SANDRO;19/06/2026;;21;1;10/07/2026;FATURADO;507,65
1-TITULO_REAL;16;1288155/1-1;;5598;COOP. SUINOC. ENCANTADO LTDA;SANDRO;19/06/2026;;21;1;10/07/2026;FATURADO;918,65
1-TITULO_REAL;3;1288100/1-1;;5598;COOP. SUINOC. ENCANTADO LTDA;SANDRO;19/06/2026;;21;1;10/07/2026;FATURADO;727,86
1-TITULO_REAL;6;1288127/1-1;;5598;COOP. SUINOC. ENCANTADO LTDA;SANDRO;19/06/2026;;21;1;10/07/2026;FATURADO;327,6
1-TITULO_REAL;4;1288104/1-1;;5598;COOP. SUINOC. ENCANTADO LTDA;SANDRO;19/06/2026;;21;1;10/07/2026;FATURADO;617,25
1-TITULO_REAL;2;1288098/1-1;;5598;COOP. SUINOC. ENCANTADO LTDA;SANDRO;19/06/2026;;21;1;10/07/2026;FATURADO;327,6
1-TITULO_REAL;15;444662/1-1;;7473;COOPERATIVA AGRICOLA MISTA NOVA PALMA LT;NIDAL;10/06/2026;;30;1;10/07/2026;FATURADO;19225,07
1-TITULO_REAL;15;444663/1-1;;7473;COOPERATIVA AGRICOLA MISTA NOVA PALMA LT;NIDAL;10/06/2026;;30;1;10/07/2026;FATURADO;24593,54
1-TITULO_REAL;15;311750/002-1;;10721;COOPERATIVA AGROINDUSTRIAL ALEGRETE LTDA;NIDAL;05/06/2026;;35;1;10/07/2026;FATURADO;40500
1-TITULO_REAL;17;2811248/1-1;;14322;COOPERATIVA SANTA CLARA LTDA;SANDRO;12/06/2026;;28;1;10/07/2026;FATURADO;2388,47
1-TITULO_REAL;12;2811254/1-1;;14322;COOPERATIVA SANTA CLARA LTDA;SANDRO;12/06/2026;;28;1;10/07/2026;FATURADO;827,47
1-TITULO_REAL;13;2811250/1-1;;14322;COOPERATIVA SANTA CLARA LTDA;SANDRO;12/06/2026;;28;1;10/07/2026;FATURADO;955,56
1-TITULO_REAL;11;2811253/1-1;;14322;COOPERATIVA SANTA CLARA LTDA;SANDRO;12/06/2026;;28;1;10/07/2026;FATURADO;2696,43
1-TITULO_REAL;18;2811086/1-1;;14322;COOPERATIVA SANTA CLARA LTDA;SANDRO;12/06/2026;;28;1;10/07/2026;FATURADO;1962
1-TITULO_REAL;13;1973132/1-1;;21231;DALMOLIN & VANZIN IMPORTACAO E EXPORTACAO DE PRODUTOS ALIMENTICIOS LTDA;SANDRO;26/06/2026;;14;1;10/07/2026;FATURADO;694,08
1-TITULO_REAL;18;1973111/1-1;;21231;DALMOLIN & VANZIN IMPORTACAO E EXPORTACAO DE PRODUTOS ALIMENTICIOS LTDA;SANDRO;26/06/2026;;14;1;10/07/2026;FATURADO;1628,3
1-TITULO_REAL;11;1973185/1-1;;21231;DALMOLIN & VANZIN IMPORTACAO E EXPORTACAO DE PRODUTOS ALIMENTICIOS LTDA;SANDRO;26/06/2026;;14;1;10/07/2026;FATURADO;883,62
1-TITULO_REAL;2;250620003/700-1;;1947;DELCIO LIMA GAVIAO;LAURINDO;25/06/2026;;15;1;10/07/2026;FATURADO;762,56
1-TITULO_REAL;3;250620001/700-1;;1947;DELCIO LIMA GAVIAO;LAURINDO;25/06/2026;;15;1;10/07/2026;FATURADO;1591,23
1-TITULO_REAL;14;250620005/700-1;;1947;DELCIO LIMA GAVIAO;LAURINDO;25/06/2026;;15;1;10/07/2026;FATURADO;481,62
1-TITULO_REAL;4;250620004/700-1;;1947;DELCIO LIMA GAVIAO;LAURINDO;25/06/2026;;15;1;10/07/2026;FATURADO;481,62
1-TITULO_REAL;5;250620006/700-1;;1947;DELCIO LIMA GAVIAO;LAURINDO;25/06/2026;;15;1;10/07/2026;FATURADO;625,63
1-TITULO_REAL;11;1159547/1-3;;17032;DINAMICA DIST DE PROD ALIMENTICIOS LTDA;LAURINDO;12/06/2026;;28;3;10/07/2026;FATURADO;567,48
1-TITULO_REAL;3;1159540/1-3;;17032;DINAMICA DIST DE PROD ALIMENTICIOS LTDA;LAURINDO;12/06/2026;;28;3;10/07/2026;FATURADO;599,8
1-TITULO_REAL;14;1159544/1-3;;17032;DINAMICA DIST DE PROD ALIMENTICIOS LTDA;LAURINDO;12/06/2026;;28;3;10/07/2026;FATURADO;542,78
1-TITULO_REAL;17;1159545/1-3;;17032;DINAMICA DIST DE PROD ALIMENTICIOS LTDA;LAURINDO;12/06/2026;;28;3;10/07/2026;FATURADO;415,09
1-TITULO_REAL;2;1159539/1-3;;17032;DINAMICA DIST DE PROD ALIMENTICIOS LTDA;LAURINDO;12/06/2026;;28;3;10/07/2026;FATURADO;5508,04
1-TITULO_REAL;4;1159541/1-3;;17032;DINAMICA DIST DE PROD ALIMENTICIOS LTDA;LAURINDO;12/06/2026;;28;3;10/07/2026;FATURADO;522,92
1-TITULO_REAL;18;298997/5-1;;16061;ERVATEIRA REI VERDE LTDA;NIDAL;11/05/2026;;60;1;10/07/2026;FATURADO;2334
1-TITULO_REAL;13;298912/5-1;;16061;ERVATEIRA REI VERDE LTDA;NIDAL;11/05/2026;;60;1;10/07/2026;FATURADO;1799,5
1-TITULO_REAL;11;65130/1-1;;17048;ERVATEIRA TOMELERO LTDA;NIDAL;05/06/2026;;35;1;10/07/2026;FATURADO;4200
1-TITULO_REAL;3;49234/1-1;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;19/06/2026;;21;1;10/07/2026;FATURADO;847,34
1-TITULO_REAL;11;49229/1-1;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;19/06/2026;;21;1;10/07/2026;FATURADO;124
1-TITULO_REAL;2;49233/1-1;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;19/06/2026;;21;1;10/07/2026;FATURADO;310
1-TITULO_REAL;4;49235/1-1;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;19/06/2026;;21;1;10/07/2026;FATURADO;310
1-TITULO_REAL;5;49236/1-1;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;19/06/2026;;21;1;10/07/2026;FATURADO;268,66
1-TITULO_REAL;7;49232/1-1;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;19/06/2026;;21;1;10/07/2026;FATURADO;268,66
1-TITULO_REAL;8;49238/1-1;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;19/06/2026;;21;1;10/07/2026;FATURADO;186
1-TITULO_REAL;17;49228/1-1;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;19/06/2026;;21;1;10/07/2026;FATURADO;268,66
1-TITULO_REAL;6;49237/1-1;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;19/06/2026;;21;1;10/07/2026;FATURADO;434
1-TITULO_REAL;2;49239/1-1;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;19/06/2026;;21;1;10/07/2026;FATURADO;216,66
1-TITULO_REAL;2;49239/1-1;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;19/06/2026;;21;1;10/07/2026;FATURADO;216,66
1-TITULO_REAL;14;49227/1-1;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;19/06/2026;;21;1;10/07/2026;FATURADO;245,23
1-TITULO_REAL;14;49227/1-1;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;19/06/2026;;21;1;10/07/2026;FATURADO;245,23
1-TITULO_REAL;13;49230/1-1;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;19/06/2026;;21;1;10/07/2026;FATURADO;268,66
1-TITULO_REAL;18;49240/1-1;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;19/06/2026;;21;1;10/07/2026;FATURADO;227,34
1-TITULO_REAL;18;49241/1-1;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;19/06/2026;;21;1;10/07/2026;FATURADO;455,28
1-TITULO_REAL;12;49231/1-1;;14196;ESDEL COMERCIO DE PRODUTOS ALIMENT LTDA;LAURINDO;19/06/2026;;21;1;10/07/2026;FATURADO;351,34
1-TITULO_REAL;6;135978/1-1;;9608;ESTANCIA DA FIGUEIRA COM HORTIFRUTI LTDA;LAURINDO;10/06/2026;;30;1;10/07/2026;FATURADO;928,8
1-TITULO_REAL;4;135980/1-1;;9608;ESTANCIA DA FIGUEIRA COM HORTIFRUTI LTDA;LAURINDO;10/06/2026;;30;1;10/07/2026;FATURADO;895,5
1-TITULO_REAL;7;135977/1-1;;9608;ESTANCIA DA FIGUEIRA COM HORTIFRUTI LTDA;LAURINDO;10/06/2026;;30;1;10/07/2026;FATURADO;514,2
1-TITULO_REAL;2;135982/1-1;;9608;ESTANCIA DA FIGUEIRA COM HORTIFRUTI LTDA;LAURINDO;10/06/2026;;30;1;10/07/2026;FATURADO;1018,8
