DEPARTAMENTO;COMPRADOR;CODIGO_EMPRESA;CODIGO_PRODUTO;DESCRICAO_PRODUTO;STATUS_COMPRA;EMBL_COMPRA;EMBL_TRANSFERENCIA;QUANTIDADE_DISPONIVEL;QTD_PEND_PEDCOMPRA;QTD_VENDIDA_30D;QUANTIDADE_ESTOQUE_MINIMO;QUANTIDADE_ESTOQUE_MAXIMO
MERCEARIA;NIDAL TUBASI;2;2384;DUETO OLE LT 1 700KG ERVILHA MILHO;Ativo;6;6;5;6;1;6;12
MERCEARIA;NIDAL TUBASI;2;2379;DUETO OLE LT 170G ERVILHA MILHO;Ativo;24;24;36;48;58;72;96
MERCEARIA;WETER SONNENFELDET;2;3800;EMUSTAB SELECTA 200G;Ativo;12;12;20;0;6;12;24
MERCEARIA;NIDAL TUBASI;2;2479;ERVA MATE ALVORADA 500G;Ativo;20;20;0;0;0;0;0
MERCEARIA;NIDAL TUBASI;2;17664;ERVA MATE BARAO MOIDA GROSSA VAC;Ativo;10;10;0;10;2;10;20
MERCEARIA;NIDAL TUBASI;2;17665;ERVA MATE CAMBONA MOIDA GROSSA 1KG;Ativo;10;10;58;130;245;100;130
MERCEARIA;NIDAL TUBASI;2;17672;ERVA MATE GAUCHA DA SERRA M GROSSA 1K;Ativo;1;1;27;0;22;20;30
MERCEARIA;NIDAL TUBASI;2;17673;ERVA MATE GAUCHA DA SERRA PREMIUM 1K;Ativo;10;10;26;40;6;8;18
MERCEARIA;NIDAL TUBASI;2;17674;ERVA MATE GAUCHA DA SERRA PREMIUM 500G;Ativo;10;10;31;40;10;16;26
MERCEARIA;NIDAL TUBASI;2;37261;ERVA MATE LEAO VACUO 1KG;Ativo;10;10;329;0;21;0;0
MERCEARIA;NIDAL TUBASI;2;2637;ERVA MATE PONCHE VERDE 1KG LAMINADO;Ativo;10;10;113;40;269;70;90
MERCEARIA;NIDAL TUBASI;2;2629;ERVA MATE PONCHE VERDE 1KG MOIDA GROSSA;Ativo;20;20;724;400;1241;380;500
MERCEARIA;NIDAL TUBASI;2;2628;ERVA MATE PONCHE VERDE 1KG TRAD;Ativo;20;20;524;0;803;200;280
MERCEARIA;NIDAL TUBASI;2;2642;ERVA MATE PONCHE VERDE 1KG VACUO NATIVA;Ativo;10;10;0;0;148;40;60
MERCEARIA;NIDAL TUBASI;2;2509;ERVA MATE PONCHE VERDE 500G MOIDA GROSSA;Ativo;20;20;498;0;587;140;200
MERCEARIA;NIDAL TUBASI;2;2556;ERVA MATE PONCHE VERDE 500G NATIVA;Ativo;20;20;14;40;126;40;60
MERCEARIA;NIDAL TUBASI;2;2510;ERVA MATE PONCHE VERDE 500G TRAD;Ativo;20;20;22;180;643;120;180
MERCEARIA;NIDAL TUBASI;2;35668;ERVA MATE QUERENCIA AMADA 1KG MOIDA GROSSA;Ativo;10;10;7;10;18;8;18
MERCEARIA;NIDAL TUBASI;2;35669;ERVA MATE QUERENCIA AMADA 1KG NATIVA;Ativo;10;10;13;0;4;8;18
MERCEARIA;NIDAL TUBASI;2;35572;ERVA MATE QUERENCIA AMADA 500G COMPOSTO;Ativo;10;10;9;0;7;8;18
MERCEARIA;NIDAL TUBASI;2;2607;ERVA MATE REI VERDE 1KG EXPORT;Ativo;15;15;0;0;0;6;8
MERCEARIA;NIDAL TUBASI;2;2602;ERVA MATE REI VERDE 1KG MOIDA GROSS;Ativo;10;10;14;250;116;20;30
MERCEARIA;NIDAL TUBASI;2;2608;ERVA MATE REI VERDE 1KG SUAVE;Ativo;15;15;28;90;49;15;45
MERCEARIA;NIDAL TUBASI;2;2610;ERVA MATE REI VERDE 1KG TRAD;Ativo;15;15;-10;215;61;15;30
MERCEARIA;NIDAL TUBASI;2;2650;ERVA MATE REI VERDE 1KG VACUO;Ativo;10;10;14;20;26;10;20
MERCEARIA;NIDAL TUBASI;2;2546;ERVA MATE REI VERDE 500G COMPOSTO;Ativo;10;10;18;60;43;8;18
MERCEARIA;NIDAL TUBASI;2;2483;ERVA MATE REI VERDE 500G MOIDA GROS ZERO ACUCAR;Ativo;10;10;-35;320;136;50;60
MERCEARIA;NIDAL TUBASI;2;2492;ERVA MATE REI VERDE 500G SUAVE;Ativo;30;30;92;150;58;30;60
MERCEARIA;NIDAL TUBASI;2;2559;ERVA MATE REI VERDE 500G TERERE ABACAXI;Ativo;10;10;67;0;20;20;30
MERCEARIA;NIDAL TUBASI;2;2558;ERVA MATE REI VERDE 500G TERERE LIMAO E MENTA;Ativo;10;10;99;0;21;20;30
MERCEARIA;NIDAL TUBASI;2;2557;ERVA MATE REI VERDE 500G TERERE TRAD;Ativo;10;10;67;0;10;8;18
MERCEARIA;NIDAL TUBASI;2;2505;ERVA MATE REI VERDE 500G VACUO TRAD;Ativo;20;20;21;0;27;16;36
MERCEARIA;NIDAL TUBASI;2;2619;ERVA MATE REI VERDE A VACUO 1KG NATIVA TRAD;Ativo;10;10;3;30;79;10;30
MERCEARIA;NIDAL TUBASI;2;33974;ERVA MATE SAO GABRIEL 1KG LAMI SEM ACUC;Ativo;10;10;0;0;0;0;0
MERCEARIA;NIDAL TUBASI;2;33290;ERVA MATE SAO GABRIEL 1KG LAMINADA C ACUC;Ativo;10;10;0;0;0;0;0
MERCEARIA;NIDAL TUBASI;2;33457;ERVA MATE SAO GABRIEL 1KG S ACUCAR FINA;Ativo;10;10;0;0;0;0;0
MERCEARIA;NIDAL TUBASI;2;33975;ERVA MATE SAO GABRIEL 500G LAMI SEM ACUC;Ativo;10;10;0;0;0;0;0
MERCEARIA;NIDAL TUBASI;2;2545;ERVA MATE SEIVA PURA 500G S ACUCAR;Ativo;20;20;0;0;0;20;40
MERCEARIA;NIDAL TUBASI;2;2544;ERVA MATE SEIVA PURA 500G TERERE ABACAXI;Ativo;10;10;0;0;0;10;20
MERCEARIA;NIDAL TUBASI;2;2543;ERVA MATE SEIVA PURA 500G TERERE LIMAO E MENTA;Ativo;10;10;0;0;0;10;20
MERCEARIA;NIDAL TUBASI;2;17689;ERVA MATE SEIVA PURA M GROSSA S AC 500G;Ativo;1;1;0;0;0;0;0
MERCEARIA;NIDAL TUBASI;2;2613;ERVA MATE SELECAO 1KG;Ativo;15;15;-15;105;68;15;30
MERCEARIA;NIDAL TUBASI;2;2604;ERVA MATE TAURA 1KG MOIDA GROSSA;Ativo;12;12;1;288;120;36;48
MERCEARIA;NIDAL TUBASI;2;2636;ERVA MATE TAURA 1KG NATIVA LAMINADA S ACUCAR;Ativo;10;10;19;30;41;10;20
MERCEARIA;NIDAL TUBASI;2;3860;ERVA MATE TAURA 1KG TRAD C ACUCAR;Ativo;12;12;0;48;0;20;40
MERCEARIA;NIDAL TUBASI;2;2603;ERVA MATE TAURA 1KG TRAD S ACUCAR;Ativo;12;12;10;24;39;10;22
MERCEARIA;NIDAL TUBASI;2;2495;ERVA MATE TAURA 500G MOIDA GROSSA;Ativo;20;20;1559;40;45;40;60
MERCEARIA;NIDAL TUBASI;2;2565;ERVA MATE TAURA 500G TERERE ABACAXI;Ativo;20;20;783;40;7;16;36
MERCEARIA;NIDAL TUBASI;2;2564;ERVA MATE TAURA 500G TERERE LIMAO;Ativo;20;20;71;100;17;16;36
MERCEARIA;NIDAL TUBASI;2;2566;ERVA MATE TAURA 500G TERERE MENTA;Ativo;20;20;801;40;12;16;36
MERCEARIA;NIDAL TUBASI;2;2567;ERVA MATE TAURA 500G TERERE TRAD;Ativo;20;20;444;40;8;16;36
MERCEARIA;NIDAL TUBASI;2;3861;ERVA MATE TAURA 500G TRAD C ACUCAR;Ativo;20;20;0;0;0;14;34
MERCEARIA;NIDAL TUBASI;2;2496;ERVA MATE TAURA 500G TRAD S ACUCAR;Ativo;20;20;7;60;11;16;36
MERCEARIA;NIDAL TUBASI;2;17692;ERVA MATE TAURA NATIVA LAM 500G S ACUCAR;Ativo;20;20;0;0;0;10;20
MERCEARIA;NIDAL TUBASI;2;17693;ERVA MATE TAURA PREM 1KG;Ativo;10;10;0;0;0;0;0
MERCEARIA;NIDAL TUBASI;2;17694;ERVA MATE TAURA PREMIUM S ACU 500G;Ativo;20;20;0;0;0;0;0
MERCEARIA;NIDAL TUBASI;2;17699;ERVA MATE VERDINHA 1K;Ativo;20;20;30;0;40;16;36
MERCEARIA;NIDAL TUBASI;2;2586;ERVA MATE VERDINHA 1KG MOIDA GROSSA;Ativo;20;20;21;0;19;16;36
MERCEARIA;NIDAL TUBASI;2;2652;ERVA MATE VERDINHA 500G;Ativo;20;20;2;40;0;20;40
MERCEARIA;NIDAL TUBASI;2;2653;ERVA MATE VERDINHA 500G MOIDA GROSSA;Ativo;20;20;35;0;27;20;40
MERCEARIA;NIDAL TUBASI;2;34583;ERVA TERERE BARAO 500G CEREJA;Ativo;10;10;36;0;6;8;18
MERCEARIA;NIDAL TUBASI;2;34585;ERVA TERERE BARAO 500G MENTA BLACK;Ativo;10;10;46;0;12;8;18
MERCEARIA;NIDAL TUBASI;2;34582;ERVA TERERE BARAO 500G MENTA LIMAO;Ativo;10;10;37;0;13;10;20
MERCEARIA;NIDAL TUBASI;2;34584;ERVA TERERE BARAO 500G POWER ENERGY;Ativo;10;10;10;0;0;8;18
MERCEARIA;SANDRO MARTINS VIANNA;2;5774;ERVILHA EXCELSIOR CONG 300G;Ativo;10;10;23;0;8;0;0
MERCEARIA;NIDAL TUBASI;2;17701;ERVILHA FUGINI SH 1 7K;Ativo;6;6;19;0;4;18;24
MERCEARIA;NIDAL TUBASI;2;2367;ERVILHA FUGINI SH 170G;Ativo;36;36;769;0;573;108;144
MERCEARIA;NIDAL TUBASI;2;2370;ERVILHA ODERICH LT 200G;Ativo;24;24;369;0;109;168;240
MERCEARIA;NIDAL TUBASI;2;837;ERVILHA ODERICH LT 2KG;Ativo;6;6;5;0;22;6;12
MERCEARIA;NIDAL TUBASI;2;839;ERVILHA OLE LT 1 7KG;Ativo;6;6;-10;18;4;12;18
MERCEARIA;NIDAL TUBASI;2;2369;ERVILHA OLE LT 170G;Ativo;24;24;-7;240;155;168;240
MERCEARIA;NIDAL TUBASI;2;2295;ERVILHA SERRA URUGUAI PARTIDA 500G;Ativo;20;20;-40;40;40;20;40
MERCEARIA;NIDAL TUBASI;2;2296;ERVILHA YOKI PARTIDA 400GR;Ativo;16;16;-17;32;16;16;32
MERCEARIA;WETER SONNENFELDET;2;3497;ESSENCIA GRAN FINALE 30ML BAUNILHA;Ativo;12;12;19;12;18;22;34
MERCEARIA;NIDAL TUBASI;2;18346;EXT TOM ELEFANTE 300G CAR PAN;Ativo;24;24;6;24;36;18;42
MERCEARIA;NIDAL TUBASI;2;18347;EXT TOM ELEFANTE 300G STROGONOFF;Ativo;24;24;37;0;24;18;42
MERCEARIA;NIDAL TUBASI;2;3843;EXTRATO TOM CAJAMAR LT 350G;Ativo;24;24;54;120;1309;336;456
MERCEARIA;NIDAL TUBASI;2;3845;EXTRATO TOM ELEFANTE LT 300G CEBOLA E ALHO;Ativo;24;24;29;0;32;18;42
MERCEARIA;NIDAL TUBASI;2;2552;EXTRATO TOM ELEFANTE PT 300G;Ativo;24;24;1031;0;27;144;192
MERCEARIA;NIDAL TUBASI;2;2555;EXTRATO TOM ELEFANTE PT 300G SEM SAL;Ativo;24;24;2;48;20;24;48
MERCEARIA;NIDAL TUBASI;2;937;EXTRATO TOM ELEFANTE TP 1 04KG;Ativo;12;12;2;48;59;36;48
MERCEARIA;NIDAL TUBASI;2;2547;EXTRATO TOM ELEFANTE TP 275G;Ativo;27;27;6;81;35;55;82
MERCEARIA;NIDAL TUBASI;2;842;EXTRATO TOM FUGINI SH 1 7KG;Ativo;6;6;69;0;37;30;36
MERCEARIA;NIDAL TUBASI;2;3835;EXTRATO TOM FUGINI SH 190G;Ativo;36;36;13;36;160;28;64
MERCEARIA;NIDAL TUBASI;2;3842;EXTRATO TOM FUGINI SH 300G;Ativo;36;36;-117;108;1261;108;144
MERCEARIA;NIDAL TUBASI;2;3840;EXTRATO TOM QUERO TP 130G;Ativo;48;48;228;0;54;48;96
MERCEARIA;WETER SONNENFELDET;2;3127;FAR CAST CAJU EQUIL SAUDAVEL 200G;Ativo;1;1;2;0;0;0;0
MERCEARIA;WETER SONNENFELDET;2;30895;FAR LINH DOURADA EQ SAUDAVEL 200G;Ativo;1;1;9;0;2;0;0
MERCEARIA;NIDAL TUBASI;2;18429;FAR PANKO SANTI ORIENTAL 200G;Ativo;6;6;1;0;0;24;36
MERCEARIA;WETER SONNENFELDET;2;3076;FARELO AVEIA SOBERANA 500G;Ativo;12;12;10;12;17;10;22
MERCEARIA;WETER SONNENFELDET;2;3135;FARELO TRIGO CERELUS 250G;Ativo;12;12;12;0;1;12;24
MERCEARIA;WETER SONNENFELDET;2;3132;FARINHA AMENDOA EQUIL SAUDAVEL 200G;Ativo;1;1;12;0;0;0;0
MERCEARIA;WETER SONNENFELDET;2;3078;FARINHA AVEIA APTI 150G;Ativo;12;12;9;12;13;10;22
MERCEARIA;WETER SONNENFELDET;2;3079;FARINHA AVEIA CERELUS 250G;Ativo;12;12;12;0;6;10;22
MERCEARIA;WETER SONNENFELDET;2;34882;FARINHA AVEIA NATURALE 170G;Ativo;24;24;22;0;26;18;42
MERCEARIA;WETER SONNENFELDET;2;3077;FARINHA AVEIA NATURALE 200G;Ativo;24;24;0;0;0;24;36
MERCEARIA;WETER SONNENFELDET;2;3080;FARINHA AVEIA YOKI 170G;Ativo;12;12;11;24;0;0;0
MERCEARIA;WETER SONNENFELDET;2;34002;FARINHA DE AMEND STO ANTONIO 1005KG;Ativo;10;10;0;0;0;0;0
MERCEARIA;WETER SONNENFELDET;2;3064;FARINHA DE ARROZ CERELUS 500G;Ativo;12;12;20;0;0;12;24
MERCEARIA;WETER SONNENFELDET;2;3061;FARINHA DE ARROZ MANINHO 1KG;Ativo;10;10;2;0;0;30;40
MERCEARIA;WETER SONNENFELDET;2;3074;FARINHA DE ARROZ MANINHO 1KG INT;Ativo;10;10;7;0;4;8;18
MERCEARIA;WETER SONNENFELDET;2;3106;FARINHA DE CHIA EQUIL SAUDAVEL 200G;Ativo;1;1;8;0;0;0;0
MERCEARIA;NIDAL TUBASI;2;2817;FARINHA KIPOLENTA YOKI 500G;Ativo;24;24;32;0;7;18;42
MERCEARIA;WETER SONNENFELDET;2;2660;FARINHA LACTEA NESTLE SH 160G;Ativo;1;24;0;0;0;18;42
MERCEARIA;WETER SONNENFELDET;2;2661;FARINHA LACTEA NESTLE SH 210G;Ativo;24;24;0;0;0;18;42
MERCEARIA;NIDAL TUBASI;2;36987;FARINHA MANDIOCA 500G DINDA;Ativo;20;20;0;80;0;60;80
MERCEARIA;NIDAL TUBASI;2;36979;FARINHA MANDIOCA 500G ROCHA BRANCA;Ativo;20;20;0;0;0;0;0
MERCEARIA;NIDAL TUBASI;2;2672;FARINHA MANDIOCA CBS 500G;Ativo;12;12;10;0;143;54;78
MERCEARIA;NIDAL TUBASI;2;2674;FARINHA MANDIOCA CBS 500G TORRADA;Ativo;12;12;3;0;29;84;120
MERCEARIA;NIDAL TUBASI;2;36992;FARINHA MANDIOCA DINDA 1KG EXTRA FINA;Ativo;10;10;0;20;0;40;60
MERCEARIA;NIDAL TUBASI;2;37003;FARINHA MANDIOCA ROCHA 500G TORRADA;Ativo;20;20;40;0;0;24;36
MERCEARIA;NIDAL TUBASI;2;2677;FARINHA MANDIOCA YOKI 500G;Ativo;24;24;10;24;6;36;48
MERCEARIA;NIDAL TUBASI;2;2681;FARINHA MANDIOCA YOKI 500G TORRADA;Ativo;24;24;34;0;4;24;36
MERCEARIA;NIDAL TUBASI;2;2816;FARINHA MILHO 1KG PRE COZIDA PRE COZIDA;Ativo;12;12;15;0;22;10;22
MERCEARIA;NIDAL TUBASI;2;2697;FARINHA MILHO PERDIZ 1KG GROSSA;Ativo;12;12;27;0;12;12;24
MERCEARIA;NIDAL TUBASI;2;2696;FARINHA MILHO PERDIZ 1KG MEDIA;Ativo;12;12;5;24;20;24;36
MERCEARIA;NIDAL TUBASI;2;2687;FARINHA MILHO SAUDAVEL 1KG FINA;Ativo;30;30;26;30;95;30;60
MERCEARIA;NIDAL TUBASI;2;2689;FARINHA MILHO SAUDAVEL 1KG GROSSA;Ativo;30;30;162;0;148;60;90
MERCEARIA;NIDAL TUBASI;2;2688;FARINHA MILHO SAUDAVEL 1KG MEDIA;Ativo;30;30;286;0;216;60;90
MERCEARIA;NIDAL TUBASI;2;2684;FARINHA MILHO SINHA 1KG GROSSA;Ativo;10;10;8;10;0;10;20
MERCEARIA;NIDAL TUBASI;2;2685;FARINHA MILHO SINHA 1KG MEDIA;Ativo;10;10;38;0;34;30;40
MERCEARIA;NIDAL TUBASI;2;2699;FARINHA ROSCA CBS 500G;Ativo;12;12;-1;0;0;144;240
MERCEARIA;WETER SONNENFELDET;2;2701;FARINHA ROSCA PULLMAN 500G;Ativo;1;1;-4;40;0;0;0
MERCEARIA;WETER SONNENFELDET;2;3093;FARINHA SOJA CERELUS 500G TOSTADA;Ativo;12;12;0;0;0;12;24
MERCEARIA;NIDAL TUBASI;2;37075;FARINHA TAPIOCA DINDA 400G TRAD;Ativo;20;20;57;0;3;40;60
MERCEARIA;NIDAL TUBASI;2;37074;FARINHA TAPIOCA ROCHA 400G BATATA;Ativo;10;10;0;10;0;50;75
MERCEARIA;NIDAL TUBASI;2;36996;FARINHA TAPIOCA ROCHA 500G TRAD;Ativo;20;20;0;60;0;40;60
MERCEARIA;NIDAL TUBASI;2;2745;FARINHA TRIGO MARIA INES 1KG;Ativo;10;10;1973;0;2236;740;1050
MERCEARIA;NIDAL TUBASI;2;2757;FARINHA TRIGO MARIA INES 1KG INTEG;Ativo;10;10;29;80;1;50;80
MERCEARIA;NIDAL TUBASI;2;2749;FARINHA TRIGO MARIA INES 5KG;Ativo;5;5;80;0;90;35;45
MERCEARIA;NIDAL TUBASI;2;2762;FARINHA TRIGO MARIA INES 5KG PASTEL;Ativo;5;5;16;0;0;11;16
MERCEARIA;NIDAL TUBASI;2;2761;FARINHA TRIGO MARIA INES 5KG PIZZA;Ativo;5;5;14;0;0;11;16
MERCEARIA;NIDAL TUBASI;2;2741;FARINHA TRIGO NORDESTE 1KG;Ativo;10;10;141;0;246;140;200
MERCEARIA;NIDAL TUBASI;2;2760;FARINHA TRIGO NORDESTE 5KG;Ativo;5;5;12;10;5;15;20
MERCEARIA;NIDAL TUBASI;2;2755;FARINHA TRIGO PANFACIL 1KG C FERM;Ativo;10;10;55;10;12;50;80
MERCEARIA;NIDAL TUBASI;2;2752;FARINHA TRIGO PANFACIL 1KG INTEGRAL;Ativo;10;10;-6;0;10;50;80
MERCEARIA;NIDAL TUBASI;2;2750;FARINHA TRIGO PANFACIL 5KG PREMIUM TP1;Ativo;5;5;9;0;4;11;16
MERCEARIA;NIDAL TUBASI;2;2748;FARINHA TRIGO PANFACIL 5KG TP1;Ativo;5;5;12;0;7;11;16
MERCEARIA;NIDAL TUBASI;2;2739;FARINHA TRIGO PANFACIL PREM TP1 1KG TP1;Ativo;10;10;136;0;44;170;240
MERCEARIA;NIDAL TUBASI;2;2722;FARINHA TRIGO PANFACIL TP1 1KG;Ativo;10;10;42;420;417;170;240
MERCEARIA;NIDAL TUBASI;2;2737;FARINHA TRIGO ROSESOL 1KG;Ativo;10;10;836;0;772;230;320
MERCEARIA;NIDAL TUBASI;2;2747;FARINHA TRIGO ROSESOL 5KG;Ativo;5;5;25;5;22;31;41
MERCEARIA;NIDAL TUBASI;2;2792;FAROFA CASEIRISSIMA YOKI 200G BANANA;Ativo;12;12;31;0;7;24;36
MERCEARIA;NIDAL TUBASI;2;2793;FAROFA CASEIRISSIMA YOKI 200G CEBOLA;Ativo;12;12;19;12;30;24;36
MERCEARIA;NIDAL TUBASI;2;2791;FAROFA CASEIRISSIMA YOKI 200G COSTELINHA;Ativo;12;12;14;0;22;24;36
MERCEARIA;NIDAL TUBASI;2;37007;FAROFA DINDA 200G BACON;Ativo;25;25;56;0;19;25;50
MERCEARIA;NIDAL TUBASI;2;37014;FAROFA DINDA 200G PICANHA;Ativo;25;25;0;50;0;25;50
MERCEARIA;NIDAL TUBASI;2;37021;FAROFA DINDA 200G TRAD;Ativo;25;25;0;50;0;25;50
MERCEARIA;NIDAL TUBASI;2;37264;FAROFA DINDA 400G TRAD;Ativo;12;12;0;0;0;25;50
MERCEARIA;NIDAL TUBASI;2;2785;FAROFA MANDIOCA YOKI 200G C TEMPERO SUAVE;Ativo;14;14;11;14;16;14;28
MERCEARIA;NIDAL TUBASI;2;2786;FAROFA MANDIOCA YOKI 200G TRADICIONAL;Ativo;14;14;62;28;69;70;84
MERCEARIA;NIDAL TUBASI;2;2799;FAROFA MANDIOCA YOKI 400G TRADICIONAL;Ativo;24;24;75;24;109;120;144
MERCEARIA;NIDAL TUBASI;2;37265;FAROFA ROCHA 250G BACON;Ativo;12;12;0;0;0;25;50
MERCEARIA;NIDAL TUBASI;2;37030;FAROFA ROCHA 250G FARROUPILHA;Ativo;12;12;0;48;0;25;50
MERCEARIA;NIDAL TUBASI;2;37266;FAROFA ROCHA 250G PICANHA;Ativo;12;12;0;0;0;25;50
MERCEARIA;NIDAL TUBASI;2;37268;FAROFA ROCHA 250G TRAD;Ativo;12;12;0;0;0;25;50
MERCEARIA;NIDAL TUBASI;2;37033;FAROFA ROCHA 400G TRAD;Ativo;10;10;30;0;0;10;20
MERCEARIA;NIDAL TUBASI;2;37025;FAROFA ROCHA CASEIRA 300G CEB NA MANT;Ativo;10;10;30;0;0;20;30
MERCEARIA;NIDAL TUBASI;2;37027;FAROFA ROCHA CASEIRA 300G TRAD;Ativo;10;10;0;30;0;20;30
MERCEARIA;NIDAL TUBASI;2;37047;FAROFA ROCHA CASEIRA 300GBACON;Ativo;10;10;0;30;0;20;30
MERCEARIA;NIDAL TUBASI;2;2302;FEIJAO BRANCO CALDO OURO 500G;Ativo;10;10;-9;0;36;20;30
MERCEARIA;NIDAL TUBASI;2;2304;FEIJAO BRANCO CBS 500G;Ativo;12;12;4;0;13;24;36
MERCEARIA;NIDAL TUBASI;2;2309;FEIJAO BRANCO JUREIA 500G;Ativo;6;6;0;0;0;24;36
MERCEARIA;NIDAL TUBASI;2;2390;FEIJAO BRANCO ODERICH LT 220G;Ativo;24;24;0;0;0;12;24
MERCEARIA;NIDAL TUBASI;2;2312;FEIJAO CARIOC SERRA URUGUAI 500G;Ativo;20;20;-121;40;119;16;36
MERCEARIA;NIDAL TUBASI;2;2320;FEIJAO CARIOCA CALDO OURO 1KG;Ativo;10;10;0;30;30;20;30
MERCEARIA;NIDAL TUBASI;2;2317;FEIJAO CARIOCA SERRA URUGUAI 1KG;Ativo;30;30;58;0;4;22;52
MERCEARIA;NIDAL TUBASI;2;2325;FEIJAO PRETO ARBAZA PREMIUM 500G;Ativo;12;12;-3;240;571;204;288
MERCEARIA;NIDAL TUBASI;2;2348;FEIJAO PRETO ARBAZA TP1 1KG;Ativo;30;30;591;0;493;150;210
MERCEARIA;NIDAL TUBASI;2;2351;FEIJAO PRETO CALDO OURO 1KG;Ativo;10;10;229;500;2045;470;670
MERCEARIA;NIDAL TUBASI;2;2329;FEIJAO PRETO CALDO OURO 500G;Ativo;10;10;-20;220;75;270;360
MERCEARIA;NIDAL TUBASI;2;2389;FEIJAO PRETO ODERICH LT 420G;Ativo;24;24;25;0;0;18;42
MERCEARIA;NIDAL TUBASI;2;2355;FEIJAO PRETO SERRA URUGUAI TP1 1KG;Ativo;30;30;256;0;241;90;120
MERCEARIA;NIDAL TUBASI;2;18466;FEIJAO PTO MORO TP1 1K;Ativo;30;30;-5;930;0;190;250
MERCEARIA;NIDAL TUBASI;2;2359;FEIJAO RAJADO SERRA URUGUAI 500GR;Ativo;20;20;0;40;0;16;36
MERCEARIA;NIDAL TUBASI;2;2361;FEIJAO VERMELHO ARBAZA 500G;Ativo;12;12;-2;36;63;24;36
MERCEARIA;NIDAL TUBASI;2;2365;FEIJAO VERMELHO CALDO OURO 500G;Ativo;10;10;-9;40;0;30;40
MERCEARIA;NIDAL TUBASI;2;2368;FEIJAO VERMELHO SERRA URUGUAI 500G;Ativo;20;20;1;40;33;20;40
MERCEARIA;NIDAL TUBASI;2;2391;FEIJOADA ODERICH 420G;Ativo;24;24;23;0;7;18;42
MERCEARIA;WETER SONNENFELDET;2;3505;FERM BIO PO FLEISCHMANN SH 10G INSTANT;Ativo;276;276;841;276;436;276;552
MERCEARIA;WETER SONNENFELDET;2;3510;FERM BIO PO FLEISCHMANN SH LV 125G PG 100G;Ativo;64;64;6;0;93;128;192
MERCEARIA;WETER SONNENFELDET;2;3512;FERM PO BIOL GOOD INSTANT SH 10G;Ativo;30;30;246;0;227;120;150
MERCEARIA;WETER SONNENFELDET;2;3516;FERM PO BIOL GOOD INSTANT SH 125G;Ativo;12;12;50;0;40;36;48
MERCEARIA;WETER SONNENFELDET;2;18479;FERM PO QUIMICO GOOD INSTANT 100G;Ativo;72;72;111;0;33;54;126
MERCEARIA;WETER SONNENFELDET;2;3539;FERM PO QUIMICO GOOD INSTANT SH 11G;Ativo;50;50;89;0;110;100;150
MERCEARIA;WETER SONNENFELDET;2;3521;FERM QUIMICO PO DR OETKER PT 100G;Ativo;72;72;-46;144;100;72;144
MERCEARIA;WETER SONNENFELDET;2;3524;FERM QUIMICO PO FLEISCHMANN PT 100G;Ativo;6;6;67;24;35;72;144
MERCEARIA;WETER SONNENFELDET;2;3531;FERM QUIMICO PO ROYAL PT 100G;Ativo;72;72;231;0;214;72;144
MERCEARIA;WETER SONNENFELDET;2;3535;FERM QUIMICO PO ROYAL PT 250G;Ativo;48;48;143;0;68;48;96
MERCEARIA;WETER SONNENFELDET;2;36711;FERMENTO BIOL PO NORDESTE SH 10G;Ativo;30;30;0;0;0;0;0
MERCEARIA;SANDRO MARTINS VIANNA;2;6054;FERMENTO ITAIQUARA 500G GELADO;Ativo;1;1;0;12;0;0;0
MERCEARIA;WETER SONNENFELDET;2;3070;FIBRA MARACUJA CERELUS 100G;Ativo;12;12;7;0;4;10;22
MERCEARIA;WETER SONNENFELDET;2;18505;FIGO CALDA MARIZA 400G;Ativo;12;12;40;0;7;12;24
MERCEARIA;WETER SONNENFELDET;2;2288;FIGO ODERICH CALDA 450G;Ativo;12;12;26;0;6;24;36
MERCEARIA;WETER SONNENFELDET;2;18522;FILTRO PAPEL 3 CORACOES 102 C 30;Ativo;40;40;48;0;3;30;70
MERCEARIA;WETER SONNENFELDET;2;2306;FILTRO PAPEL 3C 103 C 30;Ativo;40;40;51;0;0;30;70
MERCEARIA;WETER SONNENFELDET;2;2299;FILTRO PAPEL BRIGITTA 102 C 30;Ativo;48;48;16;96;81;48;96
MERCEARIA;WETER SONNENFELDET;2;2300;FILTRO PAPEL BRIGITTA 103 C 30;Ativo;48;48;40;48;40;48;96
MERCEARIA;WETER SONNENFELDET;2;2298;FILTRO PAPEL IGUACU 102 C 30;Ativo;40;40;19;40;12;40;80
MERCEARIA;WETER SONNENFELDET;2;2301;FILTRO PAPEL MELITTA 102 MD C 30;Ativo;48;48;28;48;28;48;96
MERCEARIA;WETER SONNENFELDET;2;2303;FILTRO PAPEL MELITTA 103 GD C 30;Ativo;48;48;35;48;12;48;96
MERCEARIA;WETER SONNENFELDET;2;2305;FILTRO PAPEL MELITTA N02 MD C 30;Ativo;24;24;8;24;15;18;42
MERCEARIA;WETER SONNENFELDET;2;2308;FILTRO PAPEL MELITTA N04 GD C 30;Ativo;24;24;23;0;5;18;42
MERCEARIA;WETER SONNENFELDET;2;1942;FLOCOS ARROZ STO ANTONIO 100G CARAMELIZADO;Ativo;24;24;-9;48;5;0;0
MERCEARIA;WETER SONNENFELDET;2;1902;FONDANT ST ANTONIO 120G LEITE;Ativo;20;20;1;20;9;0;0
