CODIGO_EMPRESA	CODIGO_PRODUTO	DESCRICAO_PRODUTO	QUANTIDADE_DISPONIVEL	QTD_VENDIDA	QUANTIDADE_ESTOQUE_MINIMO	QUANTIDADE_ESTOQUE_MAXIMO	ESTOQUE_CD15
6	3394	CALDO GALINHA KNORR 114G	24	1	20	32	788
6	3422	CALDO KNORR 57G COSTELA	-10	2	40	50	1
6	15295	CALDO MAGGI 57G COSTELA	21	2	50	60	610
6	2273	CANJICA BRANCA CBS 400G	35	1	24	36	11
6	29510	CAP 3 CORACOES CAFE ATENTO C 10	20	0	6	16	210
6	15523	CAP DOLCE GUSTO CAPPU MOCA BR C 10	3	0	12	18	0
6	15545	CAP DOLCE GUSTO ORGANICO C 10	38	0	12	18	6
6	15555	CAP NESCAFE NESPRESSO COLOMBIA C 10	12	0	10	22	0
6	15557	CAP NESCAFE NESPRESSO INDIA C 10	21	1	10	22	12
6	15559	CAP NESCAFE NESPRESSO MEXICO C 10	31	0	10	22	41
6	15561	CAP STARBUCKS CAPP C 10	16	1	12	24	0
6	2178	CAPSULA 3C 110G C 10 CHOC CARARAMELL	99	2	8	16	56
6	2163	CAPSULA 3C 110G C 10 LATTE MACCHIATO	25	1	8	16	0
6	2259	CAPSULA 3C 50G C 10 CERRADO MINEIRO	37	1	8	18	0
6	2261	CAPSULA 3C 50G C 10 INTENSO	41	0	8	18	20
6	2257	CAPSULA 3C 50G C 10 MOGIANA PAULIST	38	0	8	18	20
6	2260	CAPSULA 3C 50G C 10 ORGANICO	20	0	6	16	8
6	2196	CAPSULA 3C 75G C 10 FILTRADO GOURMET	31	0	8	16	0
6	2190	CAPSULA 3C 80G C 10 ESPRESSO DECAF	12	2	8	18	42
6	2188	CAPSULA 3C 80G C 10 ESPRESSO PLENO	20	0	6	16	10
6	2189	CAPSULA 3C 80G C 10 ESPRESSO SUPREMO	43	2	6	16	20
6	2237	CAPSULA 3C BAILEYS 110G C 10 SUPRE MACCHIATO	23	1	8	16	24
6	2267	CAPSULA STARBUCKS 53G C 10 BLONDE ESPRESSO	18	0	10	22	0
6	2274	CAPSULA STARBUCKS 57G C 10 COLOMBIA	18	1	10	22	21
6	33292	CAPSULA TRES CORACOES C10 NAPOLITANO	35	0	6	14	120
6	3130	CAST CAJU EQUIL SAUDAVEL 100G C SAL	11	0	6	10	
6	3123	CASTANHA DE CAJU 100G CARAMELIZADA COCO	12	0	6	10	
6	38001	CEREAL MAT DOMELLY DINOCRISPY A CHO	0	0	0	0	0
6	38003	CEREAL MAT DOMELLY DINOCRISPY ACUCA	40	0	20	40	60
6	3026	CEREAL MAT KELLOGGS SH 100G CHOCO KRISPIS	15	2	8	18	5
6	3060	CEREAL MAT NESCAU 210G FLAKES 230G	72	1	12	24	624
6	3058	CEREAL MAT NESTLE CX 230G MOCA FLAKES	40	1	18	42	0
6	15762	CESTA BASICA GRD	0	0	7	10	0
6	15765	CESTA BASICA PEQ	0	0	7	10	0
6	37962	CHA BARAO 10G CAMOMILA	90	0	60	90	300
6	37952	CHA BARAO 10G HORTELA	60	0	30	60	180
6	37967	CHA BARAO 13G BOLDO	60	0	30	60	300
6	37961	CHA BARAO 13G CIDREIRA	60	0	30	60	480
6	37959	CHA BARAO 13G ERVA DOCE	60	0	30	60	300
6	37957	CHA BARAO 13G PTO	59	1	30	60	870
6	37960	CHA BARAO 15G DA NOITE	120	0	30	60	330
6	37945	CHA BARAO MISTO 15G CAMOMILA ERVA DOCE	58	2	30	60	390
6	37963	CHA MISTO BARAO 13G	90	0	60	90	570
6	2205	CHA PRENDA GOLD 27G VERDE	22	2	20	30	40
6	3113	CHIA EQUIL SAUDAVEL 200G	39	1	6	10	
6	1742	CHICLE FREEGELLS GUM 8G EXTRA FORTE	9	0	11	26	165
6	29697	CHICLE MENTOS PURE FRESH 56G GREEN	12	0	0	0	
6	15923	CHICLE MENTOS PURE FRESH MINT 56G	58	0	0	0	
6	1755	CHICLE TRIDENT XSENSES 8G FRESH INTENSE	88	0	6	10	
6	1408	CHOC 5 STAR LACTA 40G	109	0	54	72	
6	33673	CHOC BARRA LACTA 145G LAKA OREO	37	0	34	46	0
6	33369	CHOC BARRA LACTA RECH CARAMELO 104G	-1	0	11	28	0
6	1293	CHOC BARRA NESTLE ALPIN AO LEIT 85G	46	2	28	56	0
6	15984	CHOC HERSHEYS 75G AMEND	14	0	12	30	0
6	1506	CHOC KI KAKAU 475G BOLI BOL	16	2	10	22	96
6	1523	CHOC KI KAKAU 680G BOLIBOL PT	24	0	12	24	84
6	1492	CHOC KI KAKAU BOLIBOL C 50	40	0	20	40	79
6	1473	CHOC KINDER TRONKY T1 18G	15	0	48	96	0
6	1314	CHOC LACTA 145G LAKA	18	0	10	22	0
6	1313	CHOC LACTA 145G LAKA DIAMANTE N	49	1	72	96	0
6	16002	CHOC LACTA DIAM NEGRO 145G	83	0	10	22	0
6	1268	CHOC LACTA RECH 98G SONHO VALSA	40	0	69	103	0
6	1494	CHOC LOLLO NESTLE FLOWPACK 114G	39	0	30	60	0
6	1332	CHOC NESTLE CLASSIC 150G AMEND	42	0	154	198	0
6	1329	CHOC NESTLE CLASSIC 150G AO LEITE	80	0	66	88	0
6	1330	CHOC NESTLE DUO COOKIES 150G DUO COOKIE	51	0	20	42	0
6	16036	CHOC NESTLE TABLETE SURPRESA 20G	87	0	16	38	44
6	1338	CHOC NEUGEBAUER NAPOLITANO 70G	45	0	36	84	-10
6	35237	CHOC NISSIN CROC 44G CHOC BRANCO	24	1	18	42	25
6	811	CHOC PO TRISANTI 70 CACAU 1 005KG	1	0	3	5	1
6	16280	COB COBOP BCO BARRA 1 01K	7	0	8	18	0
6	1563	COBER KLAIN 1 01KG BRANCO	-14	1	6	16	0
6	1568	COBER KLAIN 1 01KG M AMARGO	1	0	8	20	0
6	1580	COBER NESTLE 1KG CHOC AO LEITE	12	0	10	22	60
6	1582	COBERT NESTLE 1KG MEIO AMARGO	23	1	10	22	12
6	3345	COBERT TRIVIALY 270G CARAMELO	0	1	8	20	0
6	35592	CONFEITO JAZAM COLORETI 1KG	25	0	0	0	
6	3427	CREME CEBOLA APTI 68G	16	1	12	24	0
6	34768	CROISSANT 7DAYS 45G LAKA	8	0	8	21	0
6	2630	DOCE LEITE STA CLARA PT 400G CHOC	13	0	12	18	0
6	2662	DOCE LEITE STA CLARA PT 400G ZR LAC	7	1	6	12	0
6	1737	DOCE N BONN 1 01KG SORVETE	11	2	6	12	0
6	1738	DOCE N BONN 1 05KG SUSPIRO	9	2	6	12	1
6	37855	DOCE N BONN BIG CASEIRAO 3KG	0	0	0	0	6
6	17450	DOCE N BONN PEZAO 1K PE MOLEQUE	12	0	10	22	0
6	2574	DOCE PETRY 400G ABACAXI	21	2	10	22	32
6	2524	DOCE PETRY 400G ABOBORA COCO	25	0	10	22	6
6	2521	DOCE PETRY 400G COLONIAL CANA	19	0	10	22	74
6	2527	DOCE PETRY 400G FIGO	15	2	10	22	5
6	2523	DOCE PETRY 400G MACA	23	1	10	22	56
6	2576	DOCE PETRY 400G MORANGO	11	1	10	22	36
6	2580	DOCE PETRY LIGHT 400G FIGO	10	1	6	12	0
6	2578	DOCE PETRY LIGHT 400G UVA	6	0	6	12	11
6	2572	DOCE STA CLARA 400G MORANGO	11	2	12	18	0
6	1845	DROPS FREEGELLS 27 9G EUCALIPTO	19	0	10	22	0
6	17674	ERVA MATE GAUCHA DA SERRA PREMIUM 500G	0	2	8	18	
6	2567	ERVA MATE TAURA 500G TERERE TRAD	1250	2	16	36	
6	34583	ERVA TERERE BARAO 500G CEREJA	22	2	8	18	0
6	34585	ERVA TERERE BARAO 500G MENTA BLACK	10	0	8	18	0
6	2296	ERVILHA YOKI PARTIDA 400GR	74	1	16	32	64
6	30895	FAR LINH DOURADA EQ SAUDAVEL 200G	26	1	6	10	
6	3064	FARINHA DE ARROZ CERELUS 500G	18	2	10	22	48
6	3106	FARINHA DE CHIA EQUIL SAUDAVEL 200G	8	1	6	10	
6	38195	FARINHA MANDIOCA EXTRA FIN ROCHA 1K	70	0	10	20	20
6	2701	FARINHA ROSCA PULLMAN 500G	8	1	6	10	
6	37074	FARINHA TAPIOCA ROCHA 400G BATATA	61	0	50	90	480
6	38194	FARINHA TAPIOCA ROCHA COCO 400G	60	0	40	60	900
6	2761	FARINHA TRIGO MARIA INES 5KG PIZZA	13	2	11	16	1
6	2390	FEIJAO BRANCO ODERICH LT 220G	26	2	12	36	120
6	2320	FEIJAO CARIOCA CALDO OURO 1KG	30	0	18	28	650
6	6054	FERMENTO ITAIQUARA 500G GELADO	1	0	6	10	
6	3228	GELATINA ZERO APTI 12G LIMAO	16	2	14	32	8
6	3233	GELATINA ZERO APTI 12G TANGERINA	12	1	14	32	18
6	19028	GELATINA ZERO NEILAR 12G ABACAXI	22	0	18	42	189
6	37754	GELATINA ZERO NEILAR LIMAO	23	1	18	42	528
6	3266	GERGELIM BRANCO EQUIL SAUDAVEL 200G	11	2	6	10	
6	3506	GRANOLA CERELUS 800G TRAD	24	2	10	22	96
6	3434	GRANOLA CERELUS PREMIUM 200G ERVAS FINAS	22	1	10	22	84
6	3532	GRANOLA NATURALE 1KG MUSLI CER FRUT	17	2	10	22	7
6	3527	GRANOLA NATURALE 1KG PASSAS E MEL	11	0	10	22	20
6	3279	GRANOLA NATURALE 250G PASSAS E MEL	17	0	14	32	16
6	2373	GRAO DE BICO JUREIA 400G	18	0	6	12	0
6	38334	GULAO ENALDINHO SABORES 45G	0	0	0	0	0
6	36370	KETCHUP SALSARET TOP DOWN BAC CEB 3	23	1	15	30	75
6	2713	LEITE PO CCGL INTEGRAL SH 400G INSTANTANEO	50	2	19	44	125
6	2670	LEITE PO NINHO LT 400G PRIMEIRA INFANCIA	0	0	88	136	0
6	2673	LEITE PO NINHO SEMIDES AD LT 350G	16	1	18	42	0
6	38500	LENTILHA CALDO DE OURO 500G	0	0	0	0	0
6	3801	LIGA NEUTRA SELECT 100G	33	0	24	36	60
6	20337	MAC INST NISSIN CHICO BENTO 75G CANJA GAL	154	0	38	88	2
6	2764	MAIONESE FUGINI SH BICO 180G VERDE	44	0	24	56	288
6	2861	MAIONESE HELLMANNS PET 335G	3	1	18	42	70
6	33902	MAIONESE HELLMANNS SQZ 335G BACON	29	0	16	40	168
6	2828	MAIONESE ODERICH PRE 220G ATUM	13	0	6	18	84
6	1735	MARIA MOLE DOCE N BONN 1 2KG	8	2	6	12	0
6	1824	MARIOLA STO ANTONIO 145G ZERO	20	1	16	40	
6	20527	MARIOLA STO ANTONIO 220G	-36	0	16	40	
6	38494	MARSHMALLOW FOFS SORVETINHO 160G	0	0	0	0	0
6	1595	MARSHMALLOWS FOFS 220G DINOS	55	0	12	24	240
6	1691	MARSHMALLOWS FOFS 220G IOGURTE MORANGO	48	0	10	22	552
6	20625	MAS FUSILLI G DURO ORQUIDEA 500G	40	1	16	36	99
6	20640	MAS NINHO BOM GOSTO SEMOLA 500G	100	0	40	60	17
6	20653	MAS PARAF ISABELA SEMOLA 400G	73	0	60	80	873
6	20655	MAS PARAF MOSMANN INT S G C WH 300G	12	1	10	22	71
6	20706	MAS TIPO TORTILHA RAP10 LIGHT 297G	-10	0	6	10	
6	20650	MASSA C OVOS DOMELLY 500G PARAFUSO	20	0	16	36	318
6	2908	MASSA C OVOS ISABELA 500G LINGUINE	103	0	60	80	40
6	2867	MASSA C OVOS ORQUIDEA 500G CONCHINHA	19	0	16	36	15
6	2884	MASSA PARATI C OVOS 400G FURADINHO	22	0	16	36	13
6	2931	MASSA S OVOS ORQUIDEA 500G PARAFUSO TRICOL	39	0	20	40	19
6	3122	MILHO EQUIL SAUDAVEL 100G MOSTARDA MEL	9	1	6	10	
6	879	MILHO VERDE ODERICH LT 2KG	38	0	6	12	174
6	20890	MIST P BOL NORDESTE LAR RF 400G	88	0	10	22	72
6	3717	MIST P BOLO APTI PREMIUM 400G AIPIM	0	0	0	0	
6	31595	MIST P BOLO DR OETKER AIRFRYE 230G LARANJA	15	2	10	22	72
6	3733	MIST P BOLO FLEISCHMANN 400G CHOCMOUSSE	8	0	16	36	40
6	3770	MIST P BOLO NORDESTE INTEGRAL 400G CACAU E AVEIA	0	0	12	24	-45
6	3798	MIST P PAO QUEIJO YOKI 250G	81	0	18	48	90
6	37755	MIST P SAGU NEILAR VINHO 150 G	0	0	0	0	0
6	3661	MOEDOR SAL ROSA EQUIL SAUDAVEL 80G CHIMICHURRI	5	1	6	10	
6	2730	MOLHO ALHO TRISANTI 225G CREMOSO	12	0	6	12	6
6	38272	MOLHO FGO SABOR CASEIRO 1 01K	12	0	6	12	204
6	2921	MOLHO PIMENT TRISANTI 250G SWEET CHILI	8	0	6	12	0
6	34570	MOLHO PIMENTA NOVITA 150ML CALABRESA	48	0	36	48	192
6	2945	MOLHO PIMENTA TRISANTI 225G CREMOSO	19	0	6	12	12
6	2938	MOLHO PIMENTA TRISANTI 225G DEDO MOCA C ALH	12	0	6	12	6
6	34579	MOLHO SALADA SALSARETTI 235ML CASEIRO	36	0	24	36	12
6	34576	MOLHO SALADA SALSARETTI 235ML FRESH	12	0	10	22	144
6	34577	MOLHO SALADA SALSARETTI 235ML ITALIAN	8	2	10	22	0
6	34580	MOLHO SALADA SALSARETTI 235ML PARMESSAO	10	1	10	22	12
6	31632	MOLHO SALSARETTI TOP DOWN BARBECUE 380G	15	0	11	26	13
6	38275	MOLHO SHOYU SABOR CASEIRO 1 01K	24	0	12	24	300
6	21250	MOSTARDA MOSTARDOG BD 1K	12	0	10	22	36
6	983	MOSTARDA ODERICH 7G SH 140U	8	0	7	10	1
6	984	MOSTARDA ODERICH BD 3KG	12	1	6	12	6
6	3100	MOSTARDA ODERICH PREM 250G ESCURA	24	0	10	22	144
6	963	OLEO LIZA CANOLA 900ML	24	1	16	36	0
6	964	OLEO LIZA GIRASSOL 900ML	41	0	40	60	60
6	972	OLEO OLIVIA COMPOSTO TRAD PT 500ML	58	0	16	36	0
6	21478	PACOCA ROLHA STO ANTONIO WHEY ZERO 135G	20	0	0	0	
6	2411	PALMITO CONS JUREIA VD 300G GOURMET TOLETE JUCARA	44	0	9	24	0
6	2400	PALMITO CONS JUREIA VD 300G PICADO PALMEIRA REAL	14	1	6	21	45
6	1325	PAO DE MEL BAUDUCCO ESP CHOC 180G	64	0	32	64	0
6	2678	PAST AMEND ST ANTONIO 450G CHOC BCO	9	1	0	0	
6	31836	PASTILHA MENTOS KISS ZR LT 35G MOR	65	0	0	0	
6	1890	PASTILHA TIC TAC 14 5G LARANJA	15	1	28	42	0
6	2420	PATE ODERICH LT 100G FIGADO	52	2	24	48	720
6	1855	PE MOLEQUE STO ANTONIO 100G ZERO	39	1	12	32	
6	21784	PE MOLEQUE STO ANTONIO AC MASC MEL 200G	6	1	0	0	
6	2458	PEPINO CONS ODERICH VD 300G AGRIDOCE	27	0	11	26	139
6	2416	PEPINO CONSERVA DA SERRA SH 150G	1	2	24	36	420
6	2434	PEPINO CONSERVA DA SERRA VD 300G	9	0	31	46	8
6	1713	PIPOCA DOCE KEVYTOS 50G	52	0	40	50	551
6	1712	PIPOCA DOCE POPFITOS 50G	60	0	30	60	338
6	1885	PIRULITO FLORESTAL 400G CORACAO COLORIDO	51,628	0	20	48	0
6	1869	PIRULITO FLORESTAL CORACAO 200G MORANGO	47	1	34	82	0
6	1887	PIRULITO FLORESTAL CORACAO 400G MORANGO	25	0	22	50	0
6	1883	PIRULITO PIETROBON 480G FRAMBOESA	21	0	16	36	1
6	38342	PIRULITO PRINC POP TATTOO 120G MOR	0	0	0	0	0
6	1936	RAPAD STO ANTONIO 200G TABLETINHO	60	0	18	48	
6	3556	SAL ROSA EQUIL SAUDAVEL TEMPER 250G ERVAS FINAS	20	1	0	0	
6	3548	SAL ROSA HIMAL EQUIL SAUD 500G FINO	36	0	0	0	
6	3550	SAL ROSA HIMAL EQUIL SAUD 500G GROS	21	0	0	0	
6	3180	SALG ALFITOS 35G BACON	40	0	30	60	3295
6	3246	SALG ALFITOS 35G FRANGO	34	1	30	60	1327
6	3282	SALG ALFITOS 35G PIZZA	31	0	30	60	1705
6	33231	SALG BAT RUFFLES TUBO 100G SOUR CREAM	2	0	0	0	0
6	37812	SALG BATATA LAYS 62G SALT VINEGAR	25	1	0	0	
6	3273	SALG BATATA OND KEVYTOS 35G CHURRASCO	30	0	22	52	0
6	37601	SALG BATATA RUFFLES 33G CHURRASCO	0	0	0	0	
6	37629	SALG DORITOS 11OG DINAMITA FLAMIN HOT	0	0	0	0	
6	37631	SALG DORITOS DINAMITA 110G PIM MEXICANA	0	0	0	0	
6	37634	SALG ELMA CHIPS BACONZITOS 130G	0	0	0	0	
6	37627	SALG ELMA CHIPS PINGO DOURO 30G BACON	0	0	0	0	
6	38140	SALG FANDANGOS CHURRASCO 35G	0	0	56	112	0
6	3191	SALG KEVYTOS BACON 13G C 50	13	2	40	50	0
6	3185	SALG KEVYTOS BATATA ONDULADA 40G	30	0	20	50	58
6	33697	SALG KEVYTOS PALITO 150G BACON	33	2	22	52	150
6	3283	SALG KEVYTOS SHOW 38G PIZZA	42	0	40	80	300
6	23370	SALG KRUKS 35G BACON	10	1	8	18	169
6	23371	SALG KRUKS 35G CHURRASCO	23	0	10	20	119
6	23372	SALG KRUKS 35G PRESUNTO	31	0	10	30	181
6	23373	SALG KRUKS 35G QJO	20	0	10	20	10
6	3271	SALG OBBA 100G CHURRASCO	19	0	10	20	230
6	3289	SALG OBBA 100G PRESUNTO	19	1	10	20	310
6	3297	SALG OBBA 100G QUEIJO	17	0	8	18	473
6	3298	SALG OBBA 100G REQUEIJAO	10	0	8	18	230
6	3867	SALG PALITINHO COROA 75G	33	0	28	64	37
6	3173	SALG POPCORNERS 57G KETTLE CORN	46	1	0	0	0
6	33689	SALG RECREIO 102G C 5 SORTIDO	0	0	0	0	
6	3461	SOPAO KITANO 196G LEGUM MACARRAO	8	0	0	0	
6	3447	SOPAO MAGGI 200G COSTELA LEGUMES	7	0	18	42	24
6	33289	SOPAO MAGGI 200G FEIJAO MACARRAO	2	1	18	42	0
6	3499	TEMP ACAFRAO TOP FEST 20G	210	0	0	0	0
6	3611	TEMP BAIANO KITANO 40G	29	1	0	0	
6	3755	TEMP CAMPERO LINGUICA CASEIRA 60G C PIMENTA	20	0	0	0	
6	3600	TEMP CANELA PO KITANO 50G	39	2	0	0	
6	3549	TEMP CEBOLINHA VERDE KITANO 5G	5	0	0	0	
6	3566	TEMP CHIMICHURRI CAMPERO 30G	224	0	0	0	
6	3485	TEMP COENTRO GRAO TOP FEST 15G	12	0	0	0	0
6	3475	TEMP COLORIFICO APTI 100G	50	0	38	88	0
6	1008	TEMP COMPLETO KITANO 1KG C PIMENTA	24	0	8	20	0
6	3703	TEMP COMPLETO NEILAR 500G C PIMENTA	12	0	8	18	6
6	3708	TEMP KITANO MAIS SABOR 60G ARROZ	24	1	0	0	0
6	38268	TEMP MISTO DUCHEF CAMPERO 10G	0	0	15	30	0
6	3528	TEMP PAPRICA TOP FEST 10G DOCE	59	0	0	0	
6	3520	TEMP PIMENTA CALABRESA TOP FEST 15G	205	0	0	0	
6	3540	TEMP TOMILHO KITANO 10G	22	0	0	0	0
6	3496	TEMP TOP FEST 7G MANJERONA	24	0	0	0	
6	2471	TOMATE SECO CONSERVA JUREIA VD 200G	11	2	10	22	45
6	1646	TORRADA BAUDUCCO 284G MULTIGRAOS	30	2	16	36	0
6	1638	TORRADA ISABELA 142G TRAD	64	0	24	56	0
6	1636	TORRADA VISCONTI 120G TRAD	32	0	22	54	32
6	2449	TRIGO P KIBE JUREIA 500G	36	0	12	24	58
6	3795	VINAGRE VINHO KOLLER 750ML TINTO	24	2	12	24	0
7	3049	ACUCAR MAGRO LIGHT C STEVIA 400G	21	0	20	40	0
7	2986	ACUCAR MASCAVO STO ANTONIO 400G ORGANICO	45	2	0	0	
7	1060	ALFAJOR PANINE 320G DOCE LEITE	16	1	6	16	2
7	33250	AMEND YOKI DESC SALG 350G	9	1	0	0	
7	2375	ATUM PEDACOS G COSTA 170G OLEO	60	2	30	54	0
7	2344	ATUM RALADO G COSTA 170G NATURAL	45	0	26	50	48
7	2377	ATUM SOLIDO G COSTA 170G OLEO	36	1	30	54	175
7	38548	AZEITONA FATIADA RIVOLI 1 01KG	0	0	0	0	0
7	38546	AZEITONA RIVOLI C CAROCO 1 01KG	0	0	0	0	0
7	38545	AZEITONA RIVOLI C PIMENTAO 1 01KG	0	0	0	0	0
7	38547	AZEITONA S CAROCO RIVOLI 1 01KG	0	0	0	0	0
7	38544	AZEITONA VERDE RIVOLI C CAROCO 500G	0	0	0	0	0
7	33438	AZEITONA VERDE UNIAGRO 100G C CAROCO	48	0	24	48	1032
7	35716	AZEITONA VERDE UNIAGRO 80G S CAROCO	25	0	22	46	816
7	2346	AZEITONA VERDE UNIAGRO SH 500G FATIADA	7	2	6	12	12
7	1083	BALA FRUIT TELLA 40G MOR	6	2	10	26	
7	12807	BALA FRUITTELLA MOR 41G 15UN	30	0	0	0	
7	38172	BALA STICK BRUXOLITA Q PINTA 12 3G	0	0	0	0	0
7	3401	BARRA CEREAL RITTER 25G BANANA ZR ACUC	-2	0	12	36	2544
7	1005	BATATA PALHA NA MESA EXTRA FINA 90G	30	0	18	48	
7	3560	BEB 3 CORACOES POWER WHEY 250ML CHOC	23	1	12	24	336
7	2352	BETERRABA CONS JUREIA 300G	10	2	6	12	5
7	34598	BISC COOKIE DOMELLY 60G CHOC	38	2	22	46	96
7	34599	BISC COOKIE DOMELLY 60G ORIGINAL	20	1	22	46	24
7	13329	BISC CRACKER PARATI HOT 100G PIZZA	0	1	0	0	17
7	1347	BISC DOCE ISABELA KUKI 350G	23	0	18	42	0
7	1061	BISC DOCE KLAIN 300G GOIABA	16	1	6	10	
7	33692	BISC DOCE SOTT 230G ORELINHA	14	1	0	0	
7	1046	BISC DOCE ZEZE FURA BOLO 180G BAUNILHA	18	0	16	34	0
7	1047	BISC DOCE ZEZE FURA BOLO 180G CHOCOLATE	18	0	14	32	0
7	1121	BISC ISABELA CREAM CRACKER 350G	44	0	22	46	912
7	1505	BISC ISABELA TORTINHAS 140G CHOC BCO GELEIA	49	0	100	150	50
7	1507	BISC ISABELA TORTINHAS 140G CHOC C AVELA	148	0	100	150	150
7	13388	BISC MANTEGUITAS PANINE 250G	14	0	0	0	0
7	13397	BISC MILHO CROCANTE KLAIN 240G	0	0	0	0	
7	1387	BISC NESFIT INTEG 160G CACAU E CEREAIS	8	0	48	96	0
7	1565	BISC SALG TUCS 100G SALAMINHO	60	0	30	60	0
7	1569	BISC SALG ZEZE MIGNON 60G GALETO	24	0	18	42	0
7	1620	BISC SORT DOMELLY JOCE 300G	41	0	16	36	1416
7	1093	BISC SOTT BROA POLVILHO DOCE 200G	13	0	6	10	0
7	1331	BISC SOTT GROSTOLI ITALIANO 250G	21	1	6	10	
7	38054	BOMBOM AMOR CARIOCA 900G	0	0	300	600	0
7	38353	CAFE SOL IGUACU GRAN CLASS VD 160G	24	0	12	24	96
7	15182	CAFE SOL NESCAFE MATINAL VD 200G	24	0	12	24	360
7	2009	CAFE VACUO BOM JESUS 500G EXTRA FORTE	126	1	16	36	-1
7	2010	CAFE VACUO BOM JESUS 500G TRAD	61	2	16	36	-25
7	29471	CALDO APTI 24X19G CARNE	0	0	0	0	0
7	29473	CALDO APTI 24X19G GALINHA	0	0	0	0	0
7	3384	CALDO GALINHA APTI 57G	-52	0	120	240	120
7	3422	CALDO KNORR 57G COSTELA	8	0	34	54	1
7	2281	CANJICA CRISTAL YOKI 400G	47	0	80	112	0
7	15503	CANUDINHO DITALIA 200G	10	0	0	0	
7	2172	CAPSULA 3C 110G C 10 CAPPUCCIN AVELA	30	0	8	16	0
7	2178	CAPSULA 3C 110G C 10 CHOC CARARAMELL	40	0	8	16	56
7	2183	CAPSULA 3C 80G C 10 ESPRESSO AMENO	34	1	12	22	100
7	2190	CAPSULA 3C 80G C 10 ESPRESSO DECAF	37	0	8	18	42
7	2188	CAPSULA 3C 80G C 10 ESPRESSO PLENO	24	0	8	18	10
7	2189	CAPSULA 3C 80G C 10 ESPRESSO SUPREMO	19	1	8	18	20
7	2184	CAPSULA 3C 80G C 10 ESPRESSO VIBRANTE	38	0	8	18	30
7	2216	CAPSULA DOLCE GUSTO 100G C 10 CAFE AU LAIT	37	2	24	36	0
7	2206	CAPSULA DOLCE GUSTO 110G C 10 AU LAIT VANILLA	12	2	6	12	246
7	2234	CAPSULA DOLCE GUSTO 172G C 10 MOCHA CANELA	11	1	18	24	26
7	2358	CEBOLAS CONSERVA PETRY VD 300G	19	1	11	26	16
7	38003	CEREAL MAT DOMELLY DINOCRISPY ACUCA	19	1	10	20	60
7	15762	CESTA BASICA GRD	0	0	7	10	0
7	15765	CESTA BASICA PEQ	0	0	7	10	0
7	37962	CHA BARAO 10G CAMOMILA	60	0	30	60	300
7	37952	CHA BARAO 10G HORTELA	30	0	15	45	180
7	37967	CHA BARAO 13G BOLDO	88	2	18	48	300
7	37961	CHA BARAO 13G CIDREIRA	30	0	15	45	480
7	37959	CHA BARAO 13G ERVA DOCE	90	0	15	45	300
7	37957	CHA BARAO 13G PTO	88	2	15	45	870
7	37960	CHA BARAO 15G DA NOITE	88	2	15	45	330
7	37963	CHA MISTO BARAO 13G	0	0	30	60	570
7	1742	CHICLE FREEGELLS GUM 8G EXTRA FORTE	17	0	11	26	165
7	1747	CHICLE FREEGELLS GUM 8G ORIG CHERRY	25	0	17	32	420
7	1751	CHICLE MENTOS 8 5G FRESH MINT	49	0	16	46	
7	33369	CHOC BARRA LACTA RECH CARAMELO 104G	0	0	0	0	0
7	1293	CHOC BARRA NESTLE ALPIN AO LEIT 85G	48	0	28	56	0
7	1314	CHOC LACTA 145G LAKA	26	0	10	22	0
7	16002	CHOC LACTA DIAM NEGRO 145G	25	0	10	22	0
7	1413	CHOC STIKADINHO GO NEUGEBAUER 40G	145	1	44	116	2808
7	1441	CHOC TWIX 40G TRIPLO CHOC	58	0	38	56	342
7	1566	COBER KLAIN 1 01KG AO LEITE	0	0	8	20	0
7	1563	COBER KLAIN 1 01KG BRANCO	0	0	6	16	0
7	1568	COBER KLAIN 1 01KG M AMARGO	0	0	8	20	0
7	1680	CONFEITO BIBS MOR 40G	7	0	72	144	72
7	1598	CONFEITO DORI 11G MINI DISQUETI	38	0	324	648	0
7	3424	CREME LEITE TERRA VIVA TP 200G	0	0	227	308	0
7	37855	DOCE N BONN BIG CASEIRAO 3KG	0	0	0	0	6
7	1893	DROPS FREEGELLS 27 6G MORANGO CHOC	15	0	12	24	0
7	828	DUETO ODERICH ERV MILHO LT 2KG	10	2	6	12	60
7	34583	ERVA TERERE BARAO 500G CEREJA	16	2	8	18	0
7	34584	ERVA TERERE BARAO 500G POWER ENERGY	19	1	8	18	82
7	36979	FARINHA MANDIOCA 500G ROCHA BRANCA	20	0	30	50	0
7	38195	FARINHA MANDIOCA EXTRA FIN ROCHA 1K	39	1	10	20	20
7	37074	FARINHA TAPIOCA ROCHA 400G BATATA	58	2	50	90	480
7	38194	FARINHA TAPIOCA ROCHA COCO 400G	40	0	20	40	900
7	2390	FEIJAO BRANCO ODERICH LT 220G	24	0	12	36	120
7	6054	FERMENTO ITAIQUARA 500G GELADO	8	0	0	0	
7	2664	GOIABADA CASCAO ST ANTONIO 500G	11	2	0	0	
7	3432	GRANOLA CERELUS PREMIUM 200G BANANA	19	2	10	22	12
7	2373	GRAO DE BICO JUREIA 400G	12	2	6	12	0
7	2460	GRAO DE BICO ODERICH LT 220G	88	2	16	40	336
7	38334	GULAO ENALDINHO SABORES 45G	0	0	0	0	0
7	2516	KETCHUP HEINZ 397G TRAD	25	0	14	30	16
